account,trade_date,n_trades,total_pnl,avg_pnl,total_volume,total_fees,win_rate,sentiment,sentiment_value,pnl_per_trade
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-11,37,157.2282,8.7349,17918.2,6.2714,0.8889,Greed,69.0,4.2494
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-12,63,274.773,6.8693,28122.33,9.5519,0.975,Greed,62.0,4.3615
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-13,61,53.8466,2.834,34244.06,10.7014,1.0,Greed,61.0,0.8827
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-14,42,894.5648,25.559,41818.27,11.6598,0.9714,Greed,63.0,21.2992
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-15,19,55.1378,6.8922,4560.2,1.2831,1.0,Greed,70.0,2.902
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-16,87,238.9955,8.5356,11862.92,4.2867,1.0,Extreme Greed,75.0,2.7471
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-17,70,168.9215,4.6923,8297.74,2.9399,0.9722,Extreme Greed,75.0,2.4132
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-18,259,594.1359,5.5527,50558.59,15.7158,0.9813,Extreme Greed,77.0,2.294
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-19,184,102.5043,1.1389,28651.9,9.5713,0.8778,Extreme Greed,77.0,0.5571
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-20,169,608.8859,8.4567,28690.59,11.297,0.9583,Extreme Greed,76.0,3.6029
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,94,428.3738,8.0825,24660.77,9.9638,0.8679,Extreme Greed,76.0,4.5572
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,112,589.4671,10.9161,13532.53,4.7708,0.9444,Extreme Greed,84.0,5.2631
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,122,229.6099,3.7641,15723.44,4.9884,0.9344,Extreme Greed,75.0,1.882
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,120,347.2284,5.6005,17405.58,6.4656,0.9677,Extreme Greed,75.0,2.8936
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,118,124.705,2.4452,28493.72,11.0074,0.9216,Extreme Greed,75.0,1.0568
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,106,273.2111,5.4642,35426.18,11.3834,0.96,Greed,73.0,2.5775
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,268,838.9307,6.9333,327978.28,118.0862,0.9421,Greed,71.0,3.1303
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,151,1019.5577,12.4336,94256.64,32.207,0.9146,Greed,72.0,6.752
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,42,152.6188,7.2676,14317.3,4.7616,1.0,Greed,72.0,3.6338
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,86,1234.2072,19.9066,33889.56,12.0694,0.8871,Greed,70.0,14.3512
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,49,755.9163,18.8979,18338.89,6.4186,0.95,Extreme Greed,76.0,15.4269
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,51,3.5367,0.122,53933.29,18.865,0.7241,Greed,68.0,0.0693
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,91,-1416.9065,-88.5567,120908.25,35.3271,0.3125,Greed,60.0,-15.5704
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,75,439.634,9.5573,93869.36,19.6796,0.9783,Fear,44.0,5.8618
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,48,1291.5006,75.9706,54703.67,11.675,1.0,Greed,72.0,26.9063
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,83,696.8107,18.3371,75729.73,22.5825,0.9737,Neutral,54.0,8.3953
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,45,358.8771,21.1104,65416.7,12.8295,1.0,Neutral,49.0,7.975
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,54,932.4458,25.9013,32228.93,8.9471,1.0,Fear,44.0,17.2675
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,32,,,20168.09,6.5215,,Fear,44.0,
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,17,31.142,2.8311,11645.55,4.0759,1.0,Neutral,46.0,1.8319
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,43,436.8338,15.0632,46267.68,11.3241,1.0,Fear,43.0,10.1589
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,41,593.3264,31.2277,40352.36,10.4742,1.0,Neutral,47.0,14.4714
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,59,198.7804,6.4123,42341.16,10.9317,0.871,Neutral,46.0,3.3692
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,42,287.2788,13.6799,27205.38,7.4144,1.0,Neutral,50.0,6.84
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,47,404.813,10.653,25221.44,7.085,0.9737,Neutral,48.0,8.613
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,9,64.6534,8.0817,2320.49,0.385,1.0,Neutral,50.0,7.1837
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,11,59.665,14.9162,5536.66,2.0852,1.0,Neutral,54.0,5.4241
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,28,115.8247,6.4347,13067.38,3.4686,1.0,Neutral,51.0,4.1366
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,36,45.6595,6.5228,14575.84,3.9227,1.0,Neutral,47.0,1.2683
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,22,20.6242,2.9463,11189.19,3.828,1.0,Fear,44.0,0.9375
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,53,278.1428,10.6978,22754.77,6.9761,1.0,Neutral,49.0,5.248
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,93,591.6595,9.6993,29836.45,8.718,1.0,Greed,55.0,6.3619
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,58,408.0364,22.6687,30380.94,10.4032,0.9444,Neutral,49.0,7.0351
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,24,39.9144,4.4349,13213.73,4.6248,1.0,Neutral,50.0,1.6631
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,61,180.2449,6.6757,17227.04,4.6703,1.0,Neutral,49.0,2.9548
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,49,168.2705,12.9439,43286.48,12.0881,1.0,Fear,25.0,3.4341
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-26,34,64.5978,4.3065,8237.21,2.3188,0.8667,Extreme Fear,21.0,1.8999
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-27,30,71.9198,5.1371,22953.21,7.7123,0.9286,Extreme Fear,10.0,2.3973
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-28,81,-3425.4503,-118.119,130540.14,44.0555,0.8966,Extreme Fear,16.0,-42.2895
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,37,557.9358,39.8526,31087.87,10.6306,1.0,Extreme Fear,20.0,15.0793
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,73,8330.2175,148.7539,104558.43,32.7711,1.0,Fear,26.0,114.1126
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,58,494.6694,23.5557,31141.85,9.0759,1.0,Fear,33.0,8.5288
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,43,163.7342,12.5949,46953.82,12.404,1.0,Extreme Fear,15.0,3.8078
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,26,437.3545,21.8677,28836.0,10.0381,1.0,Extreme Fear,20.0,16.8213
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,21,291.4693,22.4207,17989.23,6.1968,1.0,Fear,25.0,13.8795
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-07,40,411.8243,27.455,29937.28,10.478,1.0,Fear,34.0,10.2956
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-08,35,173.8111,12.4151,24438.83,5.7148,1.0,Fear,28.0,4.966
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-09,36,140.9535,23.4922,40265.77,8.0771,1.0,Fear,27.0,3.9154
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-10,31,-4026.7544,-251.6721,25979.85,9.0929,0.1875,Extreme Fear,20.0,-129.8953
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-11,24,,,12922.59,3.0814,,Extreme Fear,24.0,
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-12,9,33.011,8.2527,7666.75,2.4197,1.0,Fear,34.0,3.6679
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-13,22,465.0465,35.7728,19388.74,6.1611,0.9231,Neutral,45.0,21.1385
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-14,4,,,1049.99,0.0263,,Fear,27.0,
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-16,27,106.9129,5.9396,16711.44,3.3005,1.0,Fear,30.0,3.9597
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-17,2,,,1307.2,0.4575,,Fear,32.0,
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-18,15,40.9165,5.8452,10557.24,3.695,1.0,Fear,34.0,2.7278
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-19,33,54.9718,1.8324,17816.28,3.5805,1.0,Fear,32.0,1.6658
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-20,20,144.6562,12.0547,32407.06,5.7227,0.8333,Neutral,49.0,7.2328
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-21,12,0.5844,0.5844,2254.33,0.789,1.0,Fear,31.0,0.0487
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-22,17,132.0879,14.6764,9509.89,3.0622,1.0,Fear,32.0,7.7699
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-23,14,79.0869,6.0836,11768.86,3.6199,1.0,Fear,30.0,5.6491
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-24,45,808.1353,26.0689,60063.4,19.3861,1.0,Neutral,45.0,17.9586
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-25,33,417.3889,34.7824,17512.12,5.4496,1.0,Neutral,46.0,12.6481
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-26,35,379.0408,23.69,22297.6,7.2384,1.0,Neutral,47.0,10.8297
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-27,38,-133.036,-14.7818,70602.99,24.1837,0.6667,Fear,40.0,-3.5009
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-28,41,-21.7661,-5.4415,35923.43,9.8891,0.25,Fear,44.0,-0.5309
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-29,15,28.499,5.6998,7029.76,2.4604,1.0,Fear,26.0,1.8999
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-30,44,-743.2888,-67.5717,31977.1,10.8171,0.0909,Fear,32.0,-16.8929
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-31,52,3.5652,0.2547,19507.03,6.7789,0.5,Fear,34.0,0.0686
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-01,41,768.3519,26.4949,17318.84,5.2475,0.931,Fear,34.0,18.7403
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-02,70,669.3814,15.9377,28989.4,9.3632,1.0,Fear,44.0,9.5626
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-03,85,149.5123,7.1196,38532.12,12.6487,0.4762,Fear,25.0,1.759
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-04,100,498.7353,7.9164,28054.43,9.7501,0.8889,Fear,28.0,4.9874
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-05,56,177.0497,4.6592,18551.42,5.8609,0.8947,Fear,30.0,3.1616
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-06,74,-476.7706,-12.5466,28676.8,9.7766,0.7105,Fear,34.0,-6.4428
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-07,150,-19833.5302,-180.3048,124542.67,43.1092,0.2455,Extreme Fear,23.0,-132.2235
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-08,65,230.1033,8.218,18193.11,7.2645,0.8571,Extreme Fear,24.0,3.5401
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-09,53,94.0774,4.9514,12962.14,4.2989,0.6316,Extreme Fear,18.0,1.775
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-10,22,73.7674,5.2691,3657.44,1.1661,0.7857,Fear,39.0,3.3531
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-11,14,67.0062,11.1677,4692.21,2.2244,1.0,Fear,25.0,4.7862
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-12,3,10.4993,3.4998,234.57,0.0821,1.0,Fear,43.0,3.4998
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-13,19,-902.0715,-53.063,5122.29,1.7886,0.3529,Neutral,45.0,-47.4774
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-14,14,27.1776,3.3972,2528.52,0.2972,0.875,Fear,31.0,1.9413
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-15,17,-48.7944,-9.7589,3173.6,1.1639,0.2,Fear,38.0,-2.8703
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-16,9,8.7389,2.913,294.21,0.103,1.0,Fear,29.0,0.971
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-17,10,-15.6883,-3.9221,1624.29,1.25,0.25,Fear,30.0,-1.5688
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-18,8,22.7937,3.2562,1284.33,0.4495,0.8571,Fear,33.0,2.8492
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-19,7,40.8031,10.2008,529.16,0.1851,1.0,Fear,32.0,5.829
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-20,2,7.7073,3.8536,174.29,0.061,1.0,Fear,37.0,3.8536
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-21,6,19.9561,3.9912,470.03,0.1645,1.0,Fear,39.0,3.326
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-22,5,11.8391,5.9196,293.39,0.1027,1.0,Neutral,47.0,2.3678
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-23,13,50.8992,5.0899,1184.41,0.4145,0.8,Greed,72.0,3.9153
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-24,1,1.0239,1.0239,182.34,0.0638,1.0,Greed,63.0,1.0239
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-27,1,0.2657,0.2657,49.96,0.0175,1.0,Greed,61.0,0.2657
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-28,8,-0.0852,-0.017,1254.96,0.4392,0.2,Neutral,54.0,-0.0106
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-01,2,16.9236,8.4618,270.64,0.0947,1.0,Neutral,53.0,8.4618
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-10-31,9,-2.5534,-0.8511,29949.5,10.4823,0.0,Extreme Greed,77.0,-0.2837
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-01,14,-0.0991,-0.0124,29949.93,9.794,0.5,Extreme Greed,75.0,-0.0071
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-06,3,-3.4112,-1.7056,2000.52,0.7002,0.0,Greed,70.0,-1.1371
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-08,15,-710.7869,-71.0787,30058.81,9.6537,0.0,Extreme Greed,75.0,-47.3858
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-13,10,-17.6053,-2.515,5828.41,2.0399,0.2857,Extreme Greed,84.0,-1.7605
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-14,69,2215.403,158.2431,125931.12,38.2313,1.0,Extreme Greed,88.0,32.1073
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-15,33,2137.2039,97.1456,33798.76,8.6892,1.0,Extreme Greed,80.0,64.7638
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-16,22,1484.5284,114.1945,28431.43,9.8669,1.0,Extreme Greed,86.0,67.4786
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-18,15,-8.1384,-1.0173,5907.95,2.0678,0.5,Extreme Greed,83.0,-0.5426
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-20,76,2626.8009,52.536,199721.23,63.9358,0.96,Extreme Greed,83.0,34.5632
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-21,22,-0.1507,-0.01,33188.24,11.6159,0.2667,Extreme Greed,82.0,-0.0069
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-22,57,-260.9097,-8.4164,403420.25,135.4547,0.0968,Extreme Greed,94.0,-4.5774
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-29,10,31.0413,3.449,5253.17,1.8386,1.0,Extreme Greed,78.0,3.1041
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-30,6,59.7449,29.8724,41658.18,14.5804,1.0,Extreme Greed,84.0,9.9575
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-02,53,16196.8648,539.8955,124483.24,42.1631,1.0,Extreme Greed,80.0,305.6012
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-03,59,121.5356,4.6744,99449.62,34.8073,0.5385,Extreme Greed,76.0,2.0599
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-04,37,7591.3071,303.6523,126798.85,36.5681,1.0,Extreme Greed,78.0,205.1705
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-05,33,2069.9263,68.9975,29373.46,7.5324,1.0,Extreme Greed,84.0,62.725
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-06,9,-123.8701,-30.9675,20916.4,7.0556,0.0,Greed,72.0,-13.7633
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-10,12,130.8837,18.6977,19024.84,6.6587,1.0,Extreme Greed,78.0,10.907
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-11,19,8544.6855,854.4686,124463.01,30.1948,1.0,Greed,74.0,449.7203
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-12,62,7639.5958,195.8871,345079.69,120.7779,1.0,Extreme Greed,83.0,123.2193
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-13,63,1966.9289,40.1414,114903.4,40.2162,1.0,Extreme Greed,76.0,31.2211
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-17,15,214.7701,19.5246,15012.18,4.7959,1.0,Extreme Greed,87.0,14.318
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-20,11,305.5578,30.5558,28702.37,10.0458,1.0,Greed,74.0,27.778
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-23,29,6.4763,0.2816,221308.44,77.4579,0.5217,Greed,70.0,0.2233
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-24,11,343.6334,57.2722,28930.35,10.1256,1.0,Greed,73.0,31.2394
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-30,2,0.1991,0.1991,68.42,0.0239,1.0,Greed,65.0,0.0995
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-31,49,2243.3198,46.7358,202247.56,70.7866,1.0,Greed,64.0,45.782
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-10,136,21980.4725,175.8438,311359.75,69.234,1.0,Neutral,50.0,161.6211
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-11,7,-2.4548,-0.8183,12495.93,4.3736,0.0,Greed,69.0,-0.3507
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-15,12,-18.9982,-2.1109,23322.58,8.1629,0.3333,Greed,70.0,-1.5832
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-17,57,913.9859,24.0523,371473.57,130.0157,1.0,Extreme Greed,75.0,16.0348
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-18,2,-33.4413,-33.4413,233.33,0.0817,0.0,Extreme Greed,77.0,-16.7206
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-19,74,11437.8235,248.6483,557438.11,140.4538,1.0,Extreme Greed,77.0,154.5652
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-20,82,1535.5501,51.185,688986.63,227.3375,0.3667,Extreme Greed,76.0,18.7262
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-21,15,59.6726,9.9454,1877.13,0.657,1.0,Extreme Greed,76.0,3.9782
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-22,229,12769.6694,127.6967,247436.25,66.963,0.65,Extreme Greed,84.0,55.7627
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-23,104,3776.6496,56.3679,256691.2,58.3821,0.8955,Extreme Greed,75.0,36.3139
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-24,38,363.4825,13.9801,80749.22,25.0689,0.7308,Extreme Greed,75.0,9.5653
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-25,53,2167.1772,65.672,293480.87,60.4145,1.0,Extreme Greed,75.0,40.8901
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-30,15,159.2016,26.5336,68836.72,21.1751,1.0,Greed,70.0,10.6134
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-31,132,14418.1899,125.3756,693980.83,210.5982,0.9826,Extreme Greed,76.0,109.2287
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-01,21,88.507,5.5317,117810.02,36.5238,0.75,Greed,68.0,4.2146
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-06,61,-639.3511,-14.5307,228757.24,65.08,0.7955,Neutral,49.0,-10.4812
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-07,149,-1145.9244,-11.2346,318137.39,85.5351,0.0588,Fear,44.0,-7.6908
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-13,321,17378.5693,84.362,1148828.7,367.292,1.0,Neutral,50.0,54.1388
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-15,47,590.0699,18.4397,60437.04,16.9029,1.0,Neutral,50.0,12.5547
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-20,149,3057.2824,21.6829,846463.22,262.3555,0.9362,Neutral,49.0,20.5187
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-21,60,8502.8059,327.031,168620.8,56.239,1.0,Greed,55.0,141.7134
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-25,24,169.6176,9.4232,24395.72,8.4158,0.8333,Fear,25.0,7.0674
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-26,10,25.306,2.8118,1565.38,0.5479,1.0,Extreme Fear,21.0,2.5306
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-05,89,11113.1731,191.6064,225852.67,75.5722,1.0,Extreme Fear,20.0,124.8671
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-06,15,279.152,25.3775,19309.91,5.758,1.0,Fear,25.0,18.6101
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-07,3,1.1753,1.1753,2917.95,1.0213,1.0,Fear,34.0,0.3918
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-11,13,276.7687,27.6769,50041.98,15.3641,1.0,Extreme Fear,24.0,21.2899
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-13,25,924.8989,102.7665,101871.15,23.5512,0.1111,Neutral,45.0,36.996
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-21,74,1215.7744,22.9391,113076.4,38.5867,1.0,Fear,31.0,16.4294
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-23,15,514.5146,57.1683,13789.95,4.8265,1.0,Fear,30.0,34.301
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-25,211,-3323.0907,-46.154,422015.46,147.7053,0.0556,Neutral,46.0,-15.7492
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-26,65,2323.9917,47.4284,123160.59,27.4208,1.0,Neutral,47.0,35.7537
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-01,9,1334.4148,333.6037,10737.4,3.4559,1.0,Fear,34.0,148.2683
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-02,6,1.1032,0.3677,2371.44,0.83,0.6667,Fear,44.0,0.1839
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-03,26,160.1278,8.4278,19222.63,6.2377,1.0,Fear,25.0,6.1588
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-11,45,1419.9225,41.7624,58974.83,16.6226,1.0,Fear,25.0,31.5538
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-14,8,18.1039,2.5863,1068.26,0.1469,0.7143,Fear,31.0,2.263
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-18,7,11.209,1.8682,521.98,0.1782,1.0,Fear,33.0,1.6013
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-23,2,29.8368,29.8368,2569.38,0.8993,1.0,Greed,72.0,14.9184
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-25,3,0.1841,0.0921,141.26,0.0494,1.0,Greed,60.0,0.0614
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2023-05-01,3,,,477.0,0.0,,Greed,63.0,
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-11,2,,,46133.87,11.0721,,Extreme Greed,76.0,
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-15,9,152.8536,16.9837,629.86,0.1512,1.0,Neutral,52.0,16.9837
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-16,6,-3238.8,-1619.4,63482.08,4.083,0.0,Greed,64.0,-539.8
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-28,11,-2478.0697,-225.2791,18109.03,-0.3622,0.0,Neutral,54.0,-225.2791
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-04-16,1,,,91.08,0.0306,,Greed,65.0,
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-05-29,5,,,30567.34,19.4181,,Greed,72.0,
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-24,3,,,1.28,0.0,,Greed,69.0,
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-26,1,,,0.81,0.0,,Greed,68.0,
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-01,1,,,0.74,0.0,,Neutral,52.0,
